name,assembly_barcode,assembly_status,city,collection_date,collection_month,collection_time,DATE,comment,continent,country,county,created,download_fasta_link,email,lab_contact,lastmodified,latitude,longitude,n50,orderby,postcode,region,sample_accession,secondary_sample_accession,serotype,source_details,source_niche,source_type,strain_barcode,strain_name,sts,top_species,uberstrain,version,GENOTYPE,cgMLST,cgMLST_v2,rMLST,wgMLST,d5,d150,d400,d0,d2000,d2,d200,d2600,d50,d900,d100,d2850,d10,d20,dashboard view
SAL_BA0539AA,SAL_CA1320AA_AS,Assembled,,,,,2011,,Asia,India,,2015-08-27T11:45:33.630924+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_CA1320AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:10:14.305131+00:00,,,155202,barcode,,,SAMEA2153533,ERS326362,Typhi,Homo sapiens,Human,Human,SAL_BA0539AA,MDUST262,"[{'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:01.879234', 'version': '3.0'}, {'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA2270AA_ST', 'st_id': 37035, 'timestamp': '2016-10-13 18:36:53.942792', 'version': '3.1', 'HC': {'d0': '37035', 'd10': '202', 'd100': '202', 'd150': '202', 'd2': '36930', 'd20': '202', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '12601', 'd50': '202', 'd900': '202'}}, {'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0001AA_ST', 'st_complex': '13', 'st_id': 1, 'timestamp': '2018-01-27 04:51:08.060853', 'version': '3.0'}, {'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2104AA_ST', 'st_id': 42101, 'timestamp': '2016-10-13 18:34:44.312145', 'version': '3.1'}, {'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7469AA_ST', 'st_id': 40523, 'timestamp': '2016-10-13 18:49:01.862323', 'version': '3.1'}]",Salmonella enterica;98.55%,SAL_BA0539AA,1,1,40523,37035,1416,42101,12601,202,202,37035,202,36930,202,2,202,202,202,2,202,202,include
SAL_BA0540AA,SAL_CA1338AA_AS,Assembled,,,,,2011,,Unknown,Unknown,,2015-08-27T11:45:33.630924+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_CA1338AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:10:14.305131+00:00,,,172020,barcode,,,SAMEA2155987,ERS326360,Typhi,Homo sapiens,Human,Human,SAL_BA0540AA,MDUST260,"[{'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:01.702134', 'version': '3.0'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0002AA_ST', 'st_complex': '13', 'st_id': 2, 'timestamp': '2018-01-14 22:40:32.337590', 'version': '3.0'}, {'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7470AA_ST', 'st_id': 40524, 'timestamp': '2016-10-13 18:49:01.865529', 'version': '3.1'}, {'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2109AA_ST', 'st_id': 42106, 'timestamp': '2016-10-13 18:34:44.318549', 'version': '3.1'}, {'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA2269AA_ST', 'st_id': 37034, 'timestamp': '2016-10-13 18:36:50.390669', 'version': '3.1', 'HC': {'d0': '37034', 'd10': '20831', 'd100': '1568', 'd150': '202', 'd2': '37034', 'd20': '20831', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '37034', 'd50': '1568', 'd900': '202'}}]",Salmonella enterica;100.0%,SAL_BA0540AA,1,2,40524,37034,1416,42106,37034,202,202,37034,202,37034,202,2,1568,202,1568,2,20831,20831,include
SAL_BA0541AA,SAL_CA1348AA_AS,Assembled,,,,,1994,,Asia,Vietnam,,2015-08-27T11:45:33.630924+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_CA1348AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:10:14.305131+00:00,,,185404,barcode,,,SAMEA2163300,ERS325215,Typhi,Homo sapiens,Human,Human,SAL_BA0541AA,dtc98,"[{'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2100AA_ST', 'st_id': 42097, 'timestamp': '2016-10-13 18:32:18.966240', 'version': '3.1'}, {'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7472AA_ST', 'st_id': 40526, 'timestamp': '2016-10-13 18:46:57.035980', 'version': '3.1'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0001AA_ST', 'st_complex': '13', 'st_id': 1, 'timestamp': '2018-01-27 04:51:08.061221', 'version': '3.0'}, {'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA2268AA_ST', 'st_id': 37033, 'timestamp': '2016-10-13 18:36:53.939671', 'version': '3.1', 'HC': {'d0': '35302', 'd10': '202', 'd100': '202', 'd150': '202', 'd2': '32169', 'd20': '202', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '6578', 'd50': '202', 'd900': '202'}}, {'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:01.879581', 'version': '3.0'}]",Salmonella enterica;100.0%,SAL_BA0541AA,1,1,40526,37033,1416,42097,6578,202,202,35302,202,32169,202,2,202,202,202,2,202,202,include
SAL_BA0542AA,SAL_CA1358AA_AS,Assembled,,,,,1994,,Asia,Vietnam,,2015-08-27T11:45:33.630924+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_CA1358AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:10:14.305131+00:00,,,155214,barcode,,,SAMEA2152487,ERS325214,Typhi,Homo sapiens,Human,Human,SAL_BA0542AA,dtc99,"[{'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0001AA_ST', 'st_complex': '13', 'st_id': 1, 'timestamp': '2018-01-27 04:51:08.005512', 'version': '3.0'}, {'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA2267AA_ST', 'st_id': 37032, 'timestamp': '2016-10-13 18:36:54.820913', 'version': '3.1', 'HC': {'d0': '37032', 'd10': '202', 'd100': '202', 'd150': '202', 'd2': '32169', 'd20': '202', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '6578', 'd50': '202', 'd900': '202'}}, {'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:01.700378', 'version': '3.0'}, {'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2110AA_ST', 'st_id': 42107, 'timestamp': '2016-10-13 18:34:44.321700', 'version': '3.1'}, {'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7471AA_ST', 'st_id': 40525, 'timestamp': '2016-10-13 18:47:08.356629', 'version': '3.1'}]",Salmonella enterica;97.6%,SAL_BA0542AA,1,1,40525,37032,1416,42107,6578,202,202,37032,202,32169,202,2,202,202,202,2,202,202,include
SAL_BA0543AA,SAL_JA0692AA_AS,Assembled,,,,,2010,,Asia,India,,2015-11-07T08:43:55.407544+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_JA0692AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:51:11.219837+00:00,,,185404,barcode,,,SAMEA2148985,ERS325175,Typhi,Homo sapiens,Human,Human,SAL_BA0543AA,ERL101102,"[{'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA2266AA_ST', 'st_id': 37031, 'timestamp': '2016-10-13 18:36:54.817735', 'version': '3.1', 'HC': {'d0': '37031', 'd10': '202', 'd100': '202', 'd150': '202', 'd2': '37031', 'd20': '202', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '37006', 'd50': '202', 'd900': '202'}}, {'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0001AA_ST', 'st_complex': '13', 'st_id': 1, 'timestamp': '2018-01-27 04:51:07.774873', 'version': '3.0'}, {'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7474AA_ST', 'st_id': 40528, 'timestamp': '2016-10-13 18:50:12.149130', 'version': '3.1'}, {'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2092AA_ST', 'st_id': 42089, 'timestamp': '2016-10-13 18:32:18.956632', 'version': '3.1'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:02.474420', 'version': '3.0'}]",Salmonella enterica;100.0%,SAL_BA0543AA,1,1,40528,37031,1416,42089,37006,202,202,37031,202,37031,202,2,202,202,202,2,202,202,include
SAL_BA0545AA,SAL_BA9756AA_AS,Assembled,,,,,2011,,Asia,Nepal,,2015-08-27T11:45:33.630924+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_BA9756AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:10:14.305131+00:00,,,185404,barcode,,,SAMEA2150595,ERS325172,Typhi,Homo sapiens; blood,Human,Human,SAL_BA0545AA,CC_93,"[{'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA0671AA_ST', 'st_id': 35436, 'timestamp': '2016-10-13 18:36:54.759119', 'version': '3.1', 'HC': {'d0': '35436', 'd10': '202', 'd100': '202', 'd150': '202', 'd2': '6578', 'd20': '202', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '6578', 'd50': '202', 'd900': '202'}}, {'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:01.700018', 'version': '3.0'}, {'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2095AA_ST', 'st_id': 42092, 'timestamp': '2016-10-13 18:35:35.442768', 'version': '3.1'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0001AA_ST', 'st_complex': '13', 'st_id': 1, 'timestamp': '2018-01-27 04:51:08.005340', 'version': '3.0'}, {'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7475AA_ST', 'st_id': 40529, 'timestamp': '2016-10-13 18:46:57.039225', 'version': '3.1'}]",Salmonella enterica;100.0%,SAL_BA0545AA,1,1,40529,35436,1416,42092,6578,202,202,35436,202,6578,202,2,202,202,202,2,202,202,include
SAL_BA0546AA,SAL_BA9770AA_AS,Assembled,,,,,2011,,Asia,Nepal,,2015-08-27T11:45:33.630924+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_BA9770AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:10:14.305131+00:00,,,155199,barcode,,,SAMEA2146059,ERS325171,Typhi,Homo sapiens; blood,Human,Human,SAL_BA0546AA,CC_67,"[{'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:02.064977', 'version': '3.0'}, {'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2094AA_ST', 'st_id': 42091, 'timestamp': '2016-10-13 18:36:04.211076', 'version': '3.1'}, {'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7476AA_ST', 'st_id': 40530, 'timestamp': '2016-10-13 18:46:56.487905', 'version': '3.1'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0001AA_ST', 'st_complex': '13', 'st_id': 1, 'timestamp': '2018-01-27 04:51:08.199074', 'version': '3.0'}, {'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA2184AA_ST', 'st_id': 36949, 'timestamp': '2016-10-13 18:36:53.394008', 'version': '3.1', 'HC': {'d0': '36949', 'd10': '202', 'd100': '202', 'd150': '202', 'd2': '6577', 'd20': '202', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '6577', 'd50': '202', 'd900': '202'}}]",Salmonella enterica;100.0%,SAL_BA0546AA,1,1,40530,36949,1416,42091,6577,202,202,36949,202,6577,202,2,202,202,202,2,202,202,include
SAL_BA0547AA,SAL_CA1774AA_AS,Assembled,,,,,2011,,Asia,Nepal,,2015-08-27T11:45:33.630924+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_CA1774AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:10:14.305131+00:00,,,171966,barcode,,,SAMEA2148235,ERS325170,Typhi,Homo sapiens; blood,Human,Human,SAL_BA0547AA,CC_40,"[{'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA2181AA_ST', 'st_id': 36946, 'timestamp': '2016-10-13 18:36:54.779187', 'version': '3.1', 'HC': {'d0': '36946', 'd10': '202', 'd100': '202', 'd150': '202', 'd2': '6585', 'd20': '202', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '6578', 'd50': '202', 'd900': '202'}}, {'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2090AA_ST', 'st_id': 42087, 'timestamp': '2016-10-13 18:35:35.435993', 'version': '3.1'}, {'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7477AA_ST', 'st_id': 40531, 'timestamp': '2016-10-13 18:47:08.359811', 'version': '3.1'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0001AA_ST', 'st_complex': '13', 'st_id': 1, 'timestamp': '2018-01-27 04:51:08.005168', 'version': '3.0'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:01.700553', 'version': '3.0'}]",Salmonella enterica;100.0%,SAL_BA0547AA,1,1,40531,36946,1416,42087,6578,202,202,36946,202,6585,202,2,202,202,202,2,202,202,include
SAL_BA0548AA,SAL_BA9800AA_AS,Assembled,,,,,2010,,Asia,India,,2015-08-27T11:45:33.630924+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_BA9800AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:10:14.305131+00:00,,,204303,barcode,,,SAMEA2150321,ERS325167,Typhi,Homo sapiens,Human,Human,SAL_BA0548AA,ERL102292,"[{'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7478AA_ST', 'st_id': 40532, 'timestamp': '2016-10-13 18:46:56.491327', 'version': '3.1'}, {'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2102AA_ST', 'st_id': 42099, 'timestamp': '2016-10-13 18:34:44.305604', 'version': '3.1'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:02.065330', 'version': '3.0'}, {'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA2264AA_ST', 'st_id': 37029, 'timestamp': '2016-10-13 18:36:53.933289', 'version': '3.1', 'HC': {'d0': '37029', 'd10': '202', 'd100': '202', 'd150': '202', 'd2': '37029', 'd20': '202', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '37029', 'd50': '202', 'd900': '202'}}, {'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0001AA_ST', 'st_complex': '13', 'st_id': 1, 'timestamp': '2018-01-27 04:51:08.199245', 'version': '3.0'}]",Salmonella enterica;100.0%,SAL_BA0548AA,1,1,40532,37029,1416,42099,37029,202,202,37029,202,37029,202,2,202,202,202,2,202,202,include
SAL_BA0549AA,SAL_BA9822AA_AS,Assembled,,,,,2010,,Africa,DRC,,2015-08-27T11:45:33.630924+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_BA9822AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:10:14.305131+00:00,,,162953,barcode,,,SAMEA1972149,ERS325165,Typhi,Homo sapiens,Human,Human,SAL_BA0549AA,3143/3,"[{'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7479AA_ST', 'st_id': 40533, 'timestamp': '2016-10-13 18:47:08.362938', 'version': '3.1'}, {'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2108AA_ST', 'st_id': 42105, 'timestamp': '2016-10-13 18:32:18.969456', 'version': '3.1'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:02.065690', 'version': '3.0'}, {'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA2263AA_ST', 'st_id': 37028, 'timestamp': '2016-10-13 18:36:53.930023', 'version': '3.1', 'HC': {'d0': '37028', 'd10': '35517', 'd100': '20776', 'd150': '202', 'd2': '35517', 'd20': '20776', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '35517', 'd50': '20776', 'd900': '202'}}, {'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0002AA_ST', 'st_complex': '13', 'st_id': 2, 'timestamp': '2018-01-14 22:40:32.442111', 'version': '3.0'}]",Salmonella enterica;97.01%,SAL_BA0549AA,1,2,40533,37028,1416,42105,35517,202,202,37028,202,35517,202,2,20776,202,20776,2,35517,20776,include
SAL_BA0550AA,SAL_BA9829AA_AS,Assembled,,,,,2011,,Asia,Nepal,,2015-08-27T11:45:33.630924+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_BA9829AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:10:14.305131+00:00,,,185404,barcode,,,SAMEA2157074,ERS325164,Typhi,Homo sapiens; blood,Human,Human,SAL_BA0550AA,CC_92,"[{'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7480AA_ST', 'st_id': 40534, 'timestamp': '2016-10-13 18:50:06.621254', 'version': '3.1'}, {'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA0671AA_ST', 'st_id': 35436, 'timestamp': '2016-10-13 18:36:54.759189', 'version': '3.1', 'HC': {'d0': '35436', 'd10': '202', 'd100': '202', 'd150': '202', 'd2': '6578', 'd20': '202', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '6578', 'd50': '202', 'd900': '202'}}, {'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2099AA_ST', 'st_id': 42096, 'timestamp': '2016-10-13 18:34:44.299389', 'version': '3.1'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:01.701254', 'version': '3.0'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0001AA_ST', 'st_complex': '13', 'st_id': 1, 'timestamp': '2018-01-27 04:51:08.004997', 'version': '3.0'}]",Salmonella enterica;98.46%,SAL_BA0550AA,1,1,40534,35436,1416,42096,6578,202,202,35436,202,6578,202,2,202,202,202,2,202,202,include
SAL_BA0551AA,SAL_BA9841AA_AS,Assembled,,,,,2011,,Asia,Nepal,,2015-08-27T11:45:33.630924+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_BA9841AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:10:14.305131+00:00,,,185404,barcode,,,SAMEA2143651,ERS325163,Typhi,Homo sapiens; blood,Human,Human,SAL_BA0551AA,CC_65,"[{'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2097AA_ST', 'st_id': 42094, 'timestamp': '2016-10-13 18:32:18.963090', 'version': '3.1'}, {'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA2181AA_ST', 'st_id': 36946, 'timestamp': '2016-10-13 18:36:54.779258', 'version': '3.1', 'HC': {'d0': '36946', 'd10': '202', 'd100': '202', 'd150': '202', 'd2': '6585', 'd20': '202', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '6578', 'd50': '202', 'd900': '202'}}, {'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0001AA_ST', 'st_complex': '13', 'st_id': 1, 'timestamp': '2018-01-27 04:51:08.199760', 'version': '3.0'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:02.066040', 'version': '3.0'}, {'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7481AA_ST', 'st_id': 40535, 'timestamp': '2016-10-13 18:47:25.382054', 'version': '3.1'}]",Salmonella enterica;100.0%,SAL_BA0551AA,1,1,40535,36946,1416,42094,6578,202,202,36946,202,6585,202,2,202,202,202,2,202,202,include
SAL_BA0552AA,SAL_JA0335AA_AS,Assembled,,,,,2011,,Oceania,Samoa,,2015-11-06T22:20:40.464681+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_JA0335AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:51:11.219837+00:00,,,171911,barcode,,,SAMEA2147441,ERS326224,Typhi,Homo sapiens,Human,Human,SAL_BA0552AA,MDUST124,"[{'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:01.961953', 'version': '3.0'}, {'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2096AA_ST', 'st_id': 42093, 'timestamp': '2016-10-13 18:34:44.293089', 'version': '3.1'}, {'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7482AA_ST', 'st_id': 40536, 'timestamp': '2016-10-13 18:49:26.055327', 'version': '3.1'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0001AA_ST', 'st_complex': '13', 'st_id': 1, 'timestamp': '2018-01-27 04:51:08.128508', 'version': '3.0'}, {'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA2166AA_ST', 'st_id': 36931, 'timestamp': '2016-10-13 18:38:40.952965', 'version': '3.1', 'HC': {'d0': '36931', 'd10': '34082', 'd100': '202', 'd150': '202', 'd2': '36931', 'd20': '34077', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '34082', 'd50': '33701', 'd900': '202'}}]",Salmonella enterica;100.0%,SAL_BA0552AA,1,1,40536,36931,1416,42093,34082,202,202,36931,202,36931,202,2,33701,202,202,2,34082,34077,include
SAL_BA0553AA,SAL_BA9870AA_AS,Assembled,,,,,2010,,Oceania,Samoa,,2015-08-27T11:45:33.630924+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_BA9870AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:10:14.305131+00:00,,,172106,barcode,,,SAMEA2157375,ERS326222,Typhi,Homo sapiens,Human,Human,SAL_BA0553AA,MDUST122,"[{'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7484AA_ST', 'st_id': 40538, 'timestamp': '2016-10-13 18:50:06.625148', 'version': '3.1'}, {'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA2246AA_ST', 'st_id': 37011, 'timestamp': '2016-10-13 18:36:54.804119', 'version': '3.1', 'HC': {'d0': '37011', 'd10': '34083', 'd100': '202', 'd150': '202', 'd2': '37011', 'd20': '34077', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '37011', 'd50': '33701', 'd900': '202'}}, {'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0001AA_ST', 'st_complex': '13', 'st_id': 1, 'timestamp': '2018-01-27 04:51:07.903498', 'version': '3.0'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:01.752437', 'version': '3.0'}, {'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2103AA_ST', 'st_id': 42100, 'timestamp': '2016-10-13 18:34:44.308837', 'version': '3.1'}]",Salmonella enterica;100.0%,SAL_BA0553AA,1,1,40538,37011,1416,42100,37011,202,202,37011,202,37011,202,2,33701,202,202,2,34083,34077,include
SAL_BA0554AA,SAL_JA0289AA_AS,Assembled,,,,,2009,,Oceania,Samoa,,2015-11-06T22:20:40.464681+00:00,http://enterobase-1:8002/upload/download?assembly_barcode=SAL_JA0289AA_AS&database=senterica,,The Wellcome Trust Sanger Institute,2018-11-16T18:09:13.671397+00:00,,,172124,barcode,,,SAMEA2147498,ERS326219,Typhi,Homo sapiens,Human,Human,SAL_BA0554AA,MDUST119,"[{'scheme_name': 'cgMLST', 'st_barcode': 'SAL_RA7485AA_ST', 'st_id': 40539, 'timestamp': '2016-10-13 18:46:57.042407', 'version': '3.1'}, {'predicted_serotype': 'Typhi', 'scheme_name': 'rMLST', 'species': 'Salmonella enterica', 'st_barcode': 'RML_AA1415AA_ST', 'st_complex': '13.1', 'st_id': 1416, 'timestamp': '2018-01-27 22:44:02.427643', 'version': '3.0'}, {'scheme_name': 'cgMLST_v2', 'st_barcode': 'SAW_IA2262AA_ST', 'st_id': 37027, 'timestamp': '2016-10-13 18:36:53.926183', 'version': '3.1', 'HC': {'d0': '37027', 'd10': '34077', 'd100': '202', 'd150': '202', 'd2': '34079', 'd20': '34077', 'd200': '202', 'd2000': '202', 'd2600': '2', 'd2850': '2', 'd400': '202', 'd5': '34077', 'd50': '33701', 'd900': '202'}}, {'predicted_serotype': 'Typhi', 'scheme_name': 'MLST_Achtman', 'st_barcode': 'SAL_AA0001AA_ST', 'st_complex': '13', 'st_id': 1, 'timestamp': '2018-01-27 04:51:08.127000', 'version': '3.0'}, {'scheme_name': 'wgMLST', 'st_barcode': 'SAW_EA2101AA_ST', 'st_id': 42098, 'timestamp': '2016-10-13 18:34:44.302465', 'version': '3.1'}]",Salmonella enterica;100.0%,SAL_BA0554AA,1,1,40539,37027,1416,42098,34077,202,202,37027,202,34079,202,2,33701,202,202,2,34077,34077,include
