NAME,MLST ST (Pasteur),MLST PROFILE (Pasteur),CGMLST,LINCODE,SUBLINEAGE,CLONAL GROUP,Inc Types,K Locus (wzi),Capsule type,O LOCUS,O type,Virulence Score,AEROBACTIN (AbST),COLIBACTIN (CbST),SALMOCHELIN (SmST),YERSINIABACTIN (YbST),RmpADC,rmpA2
ERR1334636,397,2_1_1_1_21_44_9,1604,0_0_206_0_1_0_0_0_0_0,397,397,IncFIA(HI1); IncFIB(K)(pCAV1099-114); IncFIB(pKPHS1); IncL,KL158 (wzi475),unknown (KL158),O1/O2v1,O1,1,0,0,0,ybt 4; plasmid (31),-,-
ERR1334637,290,2_1_1_37_10_1_86,1605,0_0_75_0_3_0_0_0_0_0,290,290,IncFIB(K); IncFII(Yp),KL21 (wzi21),K21,O1/O2v1,O1,0,0,0,0,0,-,-
ERR1334638,1414,2_1_20_1_10_96_38,1606,0_0_403_1_0_0_0_0_0_0,1414,10101,IncFIB(K)(pCAV1099-114); IncI1-I(Alpha),unknown (KL8) (-),unknown (K8),O1/O2v1,O1,0,0,0,0,0,-,-
ERR1334641,25,2_1_1_1_10_4_13,1607,0_0_388_1_3_0_0_1_0_0,25,25,IncFIB(K)--IncFII(K),KL2 (wzi72),K2,O1/O2v2,O1,1,0,0,0,ybt 6; ICEKp5 (63),-,-
ERR1334642,290,2_1_1_37_10_1_86,1608,0_0_75_0_4_0_0_0_0_0,290,290,IncFIB(K),KL21 (wzi21),K21,O1/O2v1,O1,0,0,0,0,0,-,-
ERR1334644,147,3_4_6_1_7_4_38,1609,0_0_197_0_4_1_0_0_1_0,147,147,Col(pHAD28); IncFIB(K); IncFIB(pKPHS1); IncFIB(pQil); IncFII(K); IncR,KL64 (wzi64),K64,O1/O2v1,O2a,1,0,0,0,ybt 9; ICEKp3 (173-2LV),-,-
ERR1334648,1890,63_60_2_77_4_15_307,1610,0_0_196_1_0_0_0_0_0_0,1890,1890,IncC; IncFIB(K); IncHI2--IncHI2A,KL22 (wzi385),K22,O3b,O3b,0,0,0,0,0,-,-
ERR1334649,39,2_1_2_4_9_1_14,1611,0_0_107_0_7_0_0_0_0_0,39,39,IncFIB(K)(pCAV1099-114)--IncHI1B(pNDM-MAR),KL51 (wzi104),K51,O1/O2v2,O1,0,0,0,0,0,-,-
ERR1334650,3650,10_1_2_1_9_27_13,2293,0_0_91_0_4_0_0_0_0_0,359,359,Col(pHAD28); IncFIB(K); IncFII(K); IncFII(K); repB(R1701),KL110 (wzi199),unknown (KL110),O1/O2v1,O1,0,0,0,0,0,-,-
ERR1334651,15,1_1_1_1_1_1_1,8936,0_0_0_0_2_0_0_19_0_0,15,15,IncFIA(pBK30683); IncFIA(pBK30683); IncFII(pBK30683); IncR; repB(R1701),KL112 (wzi93),unknown (KL112),O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (174),-,-
ERR1334652,45,2_1_1_6_7_1_12,2295,0_0_158_8_0_0_21_2_1_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334653,45,2_1_1_6_7_1_12,2296,0_0_158_8_0_0_21_2_0_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334654,45,2_1_1_6_7_1_12,2297,0_0_158_8_0_0_21_2_2_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334655,348,2_1_20_1_12_15_16,2298,0_0_238_0_4_0_0_0_0_0,348,348,IncFIA(pBK30683); IncFII(pBK30683),KL62 (wzi94),K62,O1/O2v1,O1,1,0,0,0,ybt 0; ICEKp5 (522-2LV),-,-
ERR1334656,45,2_1_1_6_7_1_12,2299,0_0_158_8_0_0_14_0_0_1,45,45,Col(pHAD28); IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78),-,-
ERR1334657,231,2_6_1_3_26_1_77,2300,0_0_88_0_0_0_3_0_0_0,231,231,IncFIA(pBK30683); IncFIB(K); IncFIB(pQil); IncFII(K); IncFII(K); IncQ2; IncR; repB(R1701),KL51 (wzi104),K51,O1/O2v2,O1,1,0,0,0,ybt 9; ICEKp3 (183-2LV),-,-
ERR1334658,15,1_1_1_1_1_1_1,8936,0_0_0_0_2_0_0_19_0_0,15,15,IncFIA(pBK30683); IncFIA(pBK30683); IncFII(pBK30683); IncR; repB(R1701),KL112 (wzi93),unknown (KL112),O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (174),-,-
ERR1334659,45,2_1_1_6_7_1_12,2297,0_0_158_8_0_0_21_2_2_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334660,15,1_1_1_1_1_1_1,8937,0_0_0_0_2_0_24_0_0_0,15,15,IncFIA(pBK30683); IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683); IncR; repB(R1701),KL112 (wzi93),unknown (KL112),O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (174-1LV),-,-
ERR1334661,45,2_1_1_6_7_1_12,2296,0_0_158_8_0_0_21_2_0_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334662,45,2_1_1_6_7_1_12,2296,0_0_158_8_0_0_21_2_0_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334663,45,2_1_1_6_7_1_12,2297,0_0_158_8_0_0_21_2_2_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334666,14,1_6_1_1_1_1_1,2302,0_0_1_1_0_1_2_0_0_0,14,14,IncFIA(pBK30683); IncFIB(K); IncFIB(pKPHS1); IncFII(pBK30683),KL2 (wzi2),K2,O1/O2v1,O1,1,0,0,0,ybt 10; ICEKp4 (106-1LV),-,-
ERR1334667,3650,10_1_2_1_9_27_13,2293,0_0_91_0_4_0_0_0_0_0,359,359,Col(pHAD28); IncFIB(K); IncFII(K); IncFII(K); repB(R1701),KL110 (wzi199),unknown (KL110),O1/O2v1,O1,0,0,0,0,0,-,-
ERR1334668,15,1_1_1_1_1_1_1,8936,0_0_0_0_2_0_0_19_0_0,15,15,IncFIA(pBK30683); IncFIA(pBK30683); IncFII(pBK30683); IncR; repB(R1701),KL112 (wzi93),unknown (KL112),O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (174),-,-
ERR1334669,17,2_1_1_1_4_4_4,2303,0_0_22_24_1_0_3_0_0_0,17,17,IncFIB(K); IncFIB(pNDM-Mar); IncFII(K),KL25 (wzi141),K25,O5,O5,1,0,0,0,ybt 15; ICEKp11 (231),-,-
ERR1334671,11,3_3_1_1_1_1_4,2304,0_0_105_0_3_0_1_4_0_0,258,340,IncR,KL105 (wzi75),unknown (KL105),O1/O2v2,O2afg,1,0,0,0,ybt 10; ICEKp4 (26),-,-
ERR1334672,1401,2_1_1_1_9_1_4,2305,0_0_12_0_0_0_0_0_0_0,1401,10265,Col440I; IncFIB(K),unknown (KL49) (wzi224),unknown (K49),OL101,unknown (OL101),0,0,0,0,0,-,-
ERR1334673,45,2_1_1_6_7_1_12,2295,0_0_158_8_0_0_21_2_1_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334674,17,2_1_1_1_4_4_4,2306,0_0_22_24_10_0_0_2_0_0,17,17,Col440I; IncFIB(K); IncFII(pKP91),KL25 (wzi141),K25,O5,O5,0,0,0,0,0,-,-
ERR1334675,45,2_1_1_6_7_1_12,2296,0_0_158_8_0_0_21_2_0_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334676,45,2_1_1_6_7_1_12,2297,0_0_158_8_0_0_21_2_2_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334677,870,2_6_1_1_147_1_31,2307,0_0_89_0_0_0_1_0_0_0,870,870,IncFIB(K),KL17 (wzi137),K17,O1/O2v1,O1,0,0,0,0,0,-,-
ERR1334678,348,2_1_20_1_12_15_16,2308,0_0_238_0_4_0_0_0_1_0,348,348,IncFIB(K); IncFII(K),KL62 (wzi94),K62,O1/O2v1,O1,1,0,0,0,ybt 0; ICEKp5 (522-2LV),-,-
ERR1334679,45,2_1_1_6_7_1_12,2309,0_0_158_8_0_0_21_1_0_0,45,45,Col(MG828); IncFIA(pBK30683); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-2LV),-,-
ERR1334680,231,2_6_1_3_26_1_77,2310,0_0_88_0_0_0_3_1_0_0,231,231,IncFIA(pBK30683); IncFIB(K); IncN2; IncR; repB(R1701),KL51 (wzi104),K51,O1/O2v2,O1,1,0,0,0,ybt 9; ICEKp3 (183-2LV),-,-
ERR1334681,231,2_6_1_3_26_1_77,2310,0_0_88_0_0_0_3_1_0_0,231,231,IncFIA(pBK30683); IncFIB(K); IncN2; IncR; repB(R1701),KL51 (wzi104),K51,O1/O2v2,O1,1,0,0,0,ybt 9; ICEKp3 (183-2LV),-,-
ERR1334682,15,1_1_1_1_1_1_1,8936,0_0_0_0_2_0_0_19_0_0,15,15,IncFIA(pBK30683); IncFIA(pBK30683); IncFII(pBK30683); IncR; repB(R1701),KL112 (wzi93),unknown (KL112),O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (174),-,-
ERR1334683,15,1_1_1_1_1_1_1,8938,0_0_0_0_24_0_0_0_0_0,15,15,Col440I; ColpVC; IncFIB(pKPHS1); IncFIB(pNDM-Mar); IncFII(pBK30683); IncR; repB(R1701),KL110 (wzi89),unknown (KL110),O1/O2v1,O1,0,0,0,0,0,-,-
ERR1334684,17,2_1_1_1_4_4_4,2303,0_0_22_24_1_0_3_0_0_0,17,17,IncFIB(K); IncFIB(pNDM-Mar); IncFII(K),KL25 (wzi141),K25,O5,O5,1,0,0,0,ybt 15; ICEKp11 (231),-,-
ERR1334685,45,2_1_1_6_7_1_12,2297,0_0_158_8_0_0_21_2_2_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334686,1454,2_3_6_1_9_7_18,2312,0_0_13_6_0_0_0_0_0_0,34,1454,Col440I; IncFII(K); IncR,KL25 (-),K25,O1/O2v2,O2afg,0,0,0,0,0,-,-
ERR1334687,348,2_1_20_1_12_15_16,2313,0_0_238_0_4_0_0_1_0_0,348,348,IncFIB(K); IncFII(K); IncFII(K)--IncR,KL62 (wzi94),K62,O1/O2v1,O1,1,0,0,0,ybt 0; ICEKp5 (522-2LV),-,-
ERR1334688,377,10_20_2_1_9_11_12,2314,0_0_152_1_0_0_1_0_0_0,442,377,IncFIB(K)(pCAV1099-114); IncHI1B(pNDM-MAR),KL102 (wzi173),unknown (KL102),O1/O2v2,O2afg,0,0,0,0,0,-,-
ERR1334690,15,1_1_1_1_1_1_1,8939,0_0_0_0_2_0_6_0_0_0,15,15,IncFIB(K); IncR; repB(R1701),KL112 (wzi93),unknown (KL112),O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (174),-,-
ERR1334691,45,2_1_1_6_7_1_12,2316,0_0_158_8_0_0_14_0_0_0,45,45,Col(pHAD28); IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78),-,-
ERR1334692,17,2_1_1_1_4_4_4,2303,0_0_22_24_1_0_3_0_0_0,17,17,IncFIB(K); IncFIB(pNDM-Mar); IncFII(K),KL25 (wzi141),K25,O5,O5,1,0,0,0,ybt 15; ICEKp11 (231),-,-
ERR1334693,14,1_6_1_1_1_1_1,8854,0_0_1_0_3_0_0_0_0_0,14,10156,IncFIB(K); IncR,KL16 (wzi16),K16,O1/O2v1,O1,1,0,0,0,ybt 10; ICEKp4 (107-1LV),-,-
ERR1334695,1997,3_3_95_1_16_1_321,2318,0_0_246_0_0_0_0_0_0_0,1997,1997,Col(pHAD28); Col440I; IncFIB(pKPHS1),KL28 (wzi84),K28,O1/O2v1,O2a,0,0,0,0,0,-,-
ERR1334696,45,2_1_1_6_7_1_12,2296,0_0_158_8_0_0_21_2_0_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334697,45,2_1_1_6_7_1_12,2296,0_0_158_8_0_0_21_2_0_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334698,45,2_1_1_6_7_1_12,2297,0_0_158_8_0_0_21_2_2_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334699,395,3_1_2_4_1_1_4,2319,0_0_106_0_3_0_0_1_0_0,395,395,ColRNAI; IncR,KL2 (wzi2),K2,O1/O2v1,O1,1,0,0,0,ybt 16; ICEKp12 (530-3LV),-,-
ERR1334700,11,3_3_1_1_1_1_4,2320,0_0_105_0_3_3_0_0_0_0,258,340,ColRNAI; IncR; IncX1,KL13 (wzi243),K13,O3b,O3b,0,0,0,0,0,-,-
ERR1334701,45,2_1_1_6_7_1_12,2297,0_0_158_8_0_0_21_2_2_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334703,104,2_3_1_1_2_1_43,2321,0_0_213_0_1_0_0_0_0_0,104,104,IncFIA(pBK30683); IncFIB(K); IncFII(K); IncFII(pBK30683),KL31 (wzi102),K31,O3b,O3b,1,0,0,0,ybt 9; ICEKp3 (173-1LV),-,-
ERR1334704,231,2_6_1_3_26_1_77,2322,0_0_88_0_0_0_4_0_0_0,231,231,Col(pHAD28)--Col440II; Col440I; IncFIA(pBK30683); IncFIB(K); IncFII(K); IncFII(pBK30683),KL51 (wzi104),K51,O1/O2v2,O1,1,0,0,0,ybt 9; ICEKp3 (183-2LV),-,-
ERR1334705,45,2_1_1_6_7_1_12,2323,0_0_158_8_0_0_21_1_1_0,45,45,IncFIA(pBK30683); IncFIB(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334706,17,2_1_1_1_4_4_4,2324,0_0_22_24_1_0_2_0_0_0,17,17,IncFIA(HI1); IncFIB(pNDM-Mar); IncFII(K); IncHI1B(pNDM-MAR),KL25 (wzi141),K25,O5,O5,1,0,0,0,ybt 15; ICEKp11 (231),-,-
ERR1334707,348,2_1_20_1_12_15_16,2325,0_0_238_0_4_1_0_0_0_0,348,348,IncFIA(HI1); IncFIB(K)--IncFII(K); IncFII(K),KL62 (wzi94),K62,O1/O2v1,O1,1,0,0,0,ybt 0; ICEKp5 (522-2LV),-,-
ERR1334709,17,2_1_1_1_4_4_4,2326,0_0_22_24_1_0_3_1_0_0,17,17,IncFIB(K); IncFIB(pNDM-Mar); IncFII(K),KL25 (wzi141),K25,O5,O5,1,0,0,0,ybt 15; ICEKp11 (231),-,-
ERR1334710,45,2_1_1_6_7_1_12,2327,0_0_158_8_0_0_19_0_0_0,45,45,IncFIB(K),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78),-,-
ERR1334711,2428,2_9_1_1_1_1_129,2328,0_0_191_0_0_0_0_0_0_0,2428,10001,,KL46 (wzi26),K46,O3b,O3b,0,0,0,0,0,-,-
ERR1334712,45,2_1_1_6_7_1_12,2329,0_0_158_8_0_0_21_0_0_1,45,45,IncFIB(K); pKPC-CAV1193,KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1334713,323,2_1_1_1_9_1_93,2330,0_0_363_1_5_0_0_0_0_0,323,323,IncFIA(pBK30683); IncFIB(K); IncFII(K); IncFII(pBK30683),KL21 (wzi262),K21,O3b,O3b,0,0,0,0,0,-,-
ERR1334714,15,1_1_1_1_1_1_1,8936,0_0_0_0_2_0_0_19_0_0,15,15,IncFIA(pBK30683); IncFIA(pBK30683); IncFII(pBK30683); IncR; repB(R1701),KL112 (wzi93),unknown (KL112),O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (174),-,-
ERR1334715,277,3_1_1_1_1_1_43,2331,0_0_193_1_1_0_0_0_0_0,277,277,Col(pHAD28); IncFIB(K); IncN,KL46 (wzi97),K46,O3b,O3b,0,0,0,0,0,-,-
ERR1334716,15,1_1_1_1_1_1_1,8940,0_0_0_0_2_0_39_0_0_0,15,15,IncFIB(K); IncN2; IncR; repB(R1701),KL112 (wzi93),unknown (KL112),O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (174),-,-
ERR1334722,29,2_3_2_2_6_4_4,2333,0_0_137_12_1_0_0_0_0_0,29,10193,IncFIB(K); IncFIB(pKPHS1); IncR,KL54 (wzi115),K54,O1/O2v2,O1,0,0,0,0,0,-,-
ERR1334723,24,2_1_1_1_3_4_2,2334,0_0_310_0_0_0_0_0_0_0,24,24,IncFIA(HI1); IncFIB(K)(pCAV1099-114),KL25 (wzi119),K25,O1/O2v1,O1,1,0,0,0,ybt 4; plasmid (36-1LV),-,-
ERR1334724,39,2_1_2_4_9_1_14,2335,0_0_107_0_1_6_0_0_0_0,39,39,Col440I; IncFIB(K),KL23 (wzi83),K23,O1/O2v2,O1,0,0,0,0,0,-,-
ERR1334725,2599,2_1_2_1_7_152_7,2336,0_0_29_0_0_0_1_0_0_0,268,36,Col(pHAD28); IncFIB(K)(pCAV1099-114),KL27 (wzi27),K27,O1/O2v2,O2afg,0,0,0,0,0,-,-
ERR1334727,405,2_1_62_3_10_4_110,2337,0_0_374_0_4_0_4_0_0_0,405,405,IncFIB(K)--IncFII(K),KL151 (wzi143),unknown (KL151),O4,O4,1,0,0,0,ybt 27; ICEKp22 (312),-,-
ERR1334728,15,1_1_1_1_1_1_1,8941,0_0_0_0_2_0_40_0_0_0,15,15,IncFIB(K); IncR; repB(R1701),KL112 (wzi93),unknown (KL112),O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (truncated) (174-2LV),-,-
ERR1334729,870,2_6_1_1_147_1_31,2339,0_0_89_0_0_0_0_0_0_0,870,870,IncFIB(K),KL17 (wzi137),K17,O1/O2v1,O1,0,0,0,0,0,-,-
ERR1334730,35,2_1_2_1_10_1_19,2340,0_0_131_1_8_0_0_0_0_0,35,35,Col440I; IncFIB(K),KL22 (wzi37),K22,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (180),-,-
ERR1334731,152,2_3_2_1_1_4_56,2341,0_0_220_2_0_0_0_0_0_0,152,3395,Col(pHAD28); Col(pHAD28); IncFIA(HI1); IncFIB(K); IncFII(K); IncR; repB(R1701),KL163 (wzi535),unknown (KL163),O1/O2v1,O1,0,0,0,0,0,-,-
ERR1334733,14,1_6_1_1_1_1_1,2342,0_0_1_1_0_1_2_0_0_1,14,14,IncFIA(pBK30683); IncFIB(K); IncFIB(pKPHS1); IncFII(pBK30683),KL2 (wzi2),K2,O1/O2v1,O1,1,0,0,0,ybt 10; ICEKp4 (106-1LV),-,-
ERR1334734,45,2_1_1_6_7_1_12,2343,0_0_158_8_0_0_14_0_0_2,45,45,Col(pHAD28); IncFIA(pBK30683); IncFIB(K); IncFIB(pQil); IncFII(K); IncFII(pBK30683),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78),-,-
ERR1334735,1997,3_3_95_1_16_1_321,2318,0_0_246_0_0_0_0_0_0_0,1997,1997,Col(pHAD28); IncFIB(pKPHS1),KL28 (wzi84),K28,O1/O2v1,O2a,0,0,0,0,0,-,-
ERR1334736,57,2_1_1_1_19_4_12,2344,0_0_429_0_21_0_0_0_0_0,23,23,repB_KLEB,KL1 (wzi1),K1,O1/O2v2,O1,5,iuc 1 (1),clb 2 (29),iro 1 (2),ybt 1; ICEKp10 (47-1LV),rmp 1; KpVP-1,rmpA2_6-60%
ERR1334737,11,3_3_1_1_1_1_4,2320,0_0_105_0_3_3_0_0_0_0,258,340,ColRNAI; IncR; IncX1,KL13 (wzi243),K13,O3b,O3b,0,0,0,0,0,-,-
ERR1334738,348,2_1_20_1_12_15_16,2325,0_0_238_0_4_1_0_0_0_0,348,348,IncFIA(HI1); IncFIB(K); IncFII(K); IncFII(K),KL62 (wzi94),K62,O1/O2v1,O1,1,0,0,0,ybt 0; ICEKp5 (522-2LV),-,-
ERR1334740,307,4_1_2_52_1_1_7,1751,0_0_369_0_0_0_0_0_21_0,307,307,IncFIB(K)--IncFII(K); IncL,KL102 (wzi173),unknown (KL102),O1/O2v2,O2afg,1,0,0,0,ybt 13; ICEKp2 (447-1LV),-,-
ERR1334741,11,3_3_1_1_1_1_4,2486,0_0_105_0_3_0_1_5_0_0,258,340,IncFIA(pBK30683); IncFIB(K); IncFII(K); IncR; repB(R1701),KL105 (wzi75),unknown (KL105),O1/O2v2,O2afg,1,0,0,0,ybt 10; ICEKp4 (26),-,-
ERR1334743,307,4_1_2_52_1_1_7,2149,0_0_369_0_0_0_0_0_1_12,307,307,IncFIB(K)--IncFII(K),KL102 (wzi173),unknown (KL102),O1/O2v2,O2afg,1,0,0,0,ybt 9; ICEKp3 (157-1LV),-,-
ERR1374861,45,2_1_1_6_7_1_12,2211,0_0_158_8_6_0_2_0_0_0,45,45,Col(pHAD28); IncFIB(K); IncFII(K),KL62 (wzi149),K62,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1374862,3673,4_48_1_1_7_4_10,2474,0_0_126_0_0_0_0_1_0_0,1,1,IncFIB(K); IncFII(K); IncR,KL45 (wzi45),K45,O1/O2v2,O1,0,0,0,0,0,-,-
ERR1374863,295,2_1_2_1_60_25_19,2479,0_0_365_0_0_0_0_0_0_0,295,295,IncFIB(K)(pCAV1099-114); IncFIB(pKPHS1); IncI1-I(Alpha),KL30 (wzi2),K30,O1/O2v1,O1,0,0,0,0,0,-,-
ERR1374866,37,2_9_2_1_13_1_16,2667,0_0_109_8_6_0_0_0_0_0,37,3796,IncFIB(K)--IncFII(K),KL14 (wzi14),K14,O3b,O3b,1,0,0,0,ybt 10; ICEKp4 (truncated) (91-1LV),-,-
ERR1374869,882,2_1_1_37_1_27_19,2632,0_0_342_0_4_0_0_0_0_0,882,882,IncHI1B(pNDM-MAR)--repB_KLEB; IncR,KL16 (wzi248),K16,O1/O2v1,O1,1,0,0,0,ybt 4; plasmid (65),-,-
ERR1374873,13,2_3_1_1_10_1_19,2657,0_0_98_0_6_0_0_0_0_0,13,13,Col(pHAD28); Col440I; IncFIB(K); IncFII(K); IncFII(pKP91); IncR,KL3 (wzi40),K3,O1/O2v2,O1,1,0,0,0,ybt 10; ICEKp4 (21-2LV),-,-
ERR1374875,11,3_3_1_1_1_1_4,2658,0_0_105_0_9_0_5_1_0_0,258,340,Col(pHAD28); IncFIB(pQil); IncFII; IncFII(K); IncR,KL15 (wzi50),K15,O4,O4,1,0,0,0,ybt 9; ICEKp3 (183-1LV),-,-
ERR1374876,45,2_1_1_6_7_1_12,2659,0_0_158_8_10_0_0_0_0_0,45,45,Col440I; IncFIB(K),KL24 (wzi101),K24,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (78),-,-
ERR1374878,1496,2_1_1_37_3_4_64,2662,0_0_292_0_1_0_0_0_0_0,1496,1496,Col440I; IncFIB(K),unknown (KL62) (wzi322),unknown (K62),O1/O2v1,O1,0,0,0,0,0,-,-
ERR1374879,16,2_1_2_1_4_4_4,2345,0_0_22_27_0_0_15_0_0_0,17,16,Col(pHAD28)--Col440II; Col440I; ColpVC; IncHI2--IncHI2A; IncM2,KL51 (wzi50),K51,O3b,O3b,0,0,0,0,0,-,-
ERR1374880,101,2_6_1_5_4_1_6,2379,0_0_84_0_8_0_0_23_0_0,101,101,Col440I; Col440II; ColRNAI; ColpVC; IncFIA(pBK30683); IncFIB(K); IncFII(K); IncL; IncR,KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1374881,101,2_6_1_5_4_1_6,2404,0_0_84_0_8_0_0_23_2_0,101,101,Col440II; ColRNAI; IncL; IncR; repB(R1701),KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (173-2LV),-,-
ERR1374882,889,3_1_1_4_3_1_19,2408,0_0_19_1_0_0_0_0_1_0,889,889,Col440I--Col440II; ColRNAI; ColpVC; IncFIB(K),KL54 (wzi117),K54,O1/O2v1,O1,1,0,0,0,ybt 14; ICEKp5 (truncated) (145-2LV),-,-
ERR1374883,101,2_6_1_5_4_1_6,2379,0_0_84_0_8_0_0_23_0_0,101,101,Col440II; ColRNAI; ColpVC; IncFIA(pBK30683); IncFIB(K); IncFII(K); IncL; IncR,KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1374884,437,3_3_1_1_1_1_31,1849,0_0_105_1_1_1_0_10_0_0,258,10268,Col(pHAD28); Col440I; IncFIB(K); IncFIB(pQil); IncFII(K),KL36 (wzi109),K36,O4,O4,0,0,0,0,0,-,-
ERR1374887,258,3_3_1_1_1_1_79,1860,0_0_105_6_0_0_0_5_4_0,258,258,ColRNAI; IncFIB(K); IncFII(K); IncM1; IncX3,KL106 (wzi29),unknown (KL106),O1/O2v2,O2afg,1,0,0,0,ybt 13; ICEKp2 (299),-,-
ERR1374888,502,2_53_3_1_10_4_18,1865,0_0_219_0_0_0_0_0_0_0,502,502,Col440I; IncFIB(K)(pCAV1099-114); IncR,KL15 (wzi50),K15,O4,O4,1,0,0,0,ybt 16; ICEKp12 (277-2LV),-,-
ERR1374890,437,3_3_1_1_1_1_31,1886,0_0_105_1_1_1_0_7_0_0,258,10268,Col(pHAD28); Col440I; IncFIB(pQil),KL36 (wzi109),K36,O4,O4,0,0,0,0,0,-,-
ERR1374891,3132,2_1_1_37_10_1_9,1894,0_0_72_0_0_0_0_0_0_0,3132,3132,Col(pHAD28); Col(pHAD28); Col440I; IncFIA(HI1); IncFIB(K); IncFII(K),KL142 (wzi267),unknown (KL142),O1/O2v1,O2a,0,0,0,0,0,-,-
